date,year,day_of_week,price_close,price_return_1d,price_return_3d,price_return_5d,price_return_10d,price_return_20d,price_log_return_1d,price_dist_high_10d,price_dist_low_10d,price_dist_high_20d,price_dist_low_20d,tech_rsi_14,tech_sma_5,tech_sma_5_dist,tech_sma_20,tech_sma_20_dist,tech_ema_20,tech_ema_20_dist,tech_bollinger_pos,tech_bollinger_bw,tech_bollinger_squeeze,tech_macd,tech_macd_signal,tech_macd_hist,tech_adx,tech_roc_5,tech_vol_5d,tech_roc_10,tech_vol_10d,tech_roc_20,tech_vol_20d,tech_streak,tech_momentum_quality,vol_of_vol_20d,vol_regime,label_return_1d,label_dir_1d,label_return_3d,label_dir_3d,label_return_5d,label_dir_5d,label_flat_1d
2020-01-01,2020,Wednesday,1520.46,-0.08608396801093043,0.43796199044807693,1.4322977471497467,3.0687572448294675,3.207282057547811,-0.0008612104153644119,-0.08608396801093043,2.9048282956806615,-0.08608396801093043,4.109007497689077,73.35392362142433,1515.91,0.3001497450376256,1486.0645,2.3145361456383684,1493.038957251344,1.8365925828980112,0.922027838569832,5.484321018921082,0.0,12.103022456807139,7.120325572227657,4.982696884579482,28.92519375823666,1.4322977471497467,0.2720780919449513,3.0687572448294675,0.3560879681764294,3.207282057547811,0.452283803531662,-1.0,2.7252430149495983,0.025085330960834904,0.0,0.3281901529800235,UP,2.906357286610639,UP,2.5334438262104797,UP,0.0
2020-01-02,2020,Thursday,1525.45,0.3281901529800235,0.6578773721857223,1.1564910047015653,3.160165548582561,3.1441225193549416,0.0032765278450341854,0.0,3.242551809088079,0.0,4.4506830086617155,75.19514941751126,1519.398,0.3983156486977224,1488.3895,2.4899732227350535,1496.1257232274065,1.9600142098576967,0.9192256533256854,5.939458148570544,0.0,13.109369988775825,8.31813445553729,4.791235533238535,31.30689544420997,1.1564910047015653,0.21374763648045886,3.160165548582561,0.35542186265300296,3.1441225193549416,0.45084095724956347,1.0,2.811678730768688,0.026308725546140645,0.0,1.4959520141597515,UP,2.9905929397882502,UP,1.5772395030974495,UP,0.0
2020-01-03,2020,Friday,1548.27,1.4959520141597515,1.7413932460227155,2.275024276173676,4.787010842346073,6.0132151049334,0.014848730064563075,0.0,4.4054378464401855,0.0,5.963152059350918,81.49318644900234,1526.286,1.4403591463198806,1492.7805,3.7171908395105646,1501.0918448247965,3.142922622480171,1.0590364316853307,6.64928192301228,0.0,15.568823240446136,9.76827221251906,5.800551027927076,34.15957236355547,2.275024276173676,0.6151657996599379,4.787010842346073,0.48720338069388314,6.0132151049334,0.4168476717940542,2.0,3.1070920370411255,0.02941915091789908,0.0,1.0579550078474664,UP,0.6917398128233554,UP,0.7537445019279554,UP,0.0
2020-01-06,2020,Monday,1564.65,1.0579550078474664,2.906357286610639,3.2445165888035588,5.510000404601678,7.084194533035837,0.010523978244922525,0.0,4.385157313265542,0.0,6.894714189092266,84.52955416337478,1536.1200000000001,1.857276775251937,1497.956,4.452333713406809,1507.1450024605301,3.8154920359745548,1.0870288871504514,7.584522347817131,0.0,18.624989483316767,11.539615666678602,7.085373816638166,37.38436246113309,3.2445165888035588,0.6289557941989605,5.510000404601678,0.518915597149465,7.084194533035837,0.4457240519941651,3.0,3.357800629371308,0.030037416930941464,0.0,0.4103154060013381,UP,-0.9676285431246656,DOWN,-0.8992426421244426,DOWN,0.0
2020-01-07,2020,Tuesday,1571.07,0.4103154060013381,2.9905929397882502,3.239648567129061,4.813465695300612,7.3333196696111935,0.0040947590794906475,0.0,4.808571104543713,0.0,7.032782864617393,85.53151681456566,1545.98,1.6229187958447078,1503.3229999999999,4.506483303987241,1513.2330974642894,3.822074909187978,1.0366297035466527,8.397752256729968,0.0,21.319307884616364,13.495554110266156,7.823753774350209,40.37881040888374,3.239648567129061,0.6293867155576757,4.813465695300612,0.4836683872851951,7.3333196696111935,0.4441861065630177,4.0,3.147097357690365,0.030173739722754375,0.0,-0.7695392312245697,DOWN,-0.7084343791174064,DOWN,-1.8267804744537153,DOWN,0.0
2020-01-08,2020,Wednesday,1558.98,-0.7695392312245697,0.6917398128233554,2.5334438262104797,4.002028032208349,5.974481506909846,-0.00772515463046227,-0.7695392312245697,3.379951061332487,-0.7695392312245697,6.20912361020276,75.60139716560981,1553.684,0.34086725486006664,1507.7175000000002,3.400006964169333,1517.5899453248333,2.727354302964069,0.8892209751053503,8.735415565024617,0.0,22.22284158495495,15.241011605203916,6.9818299797510335,43.59652705660351,2.5334438262104797,0.8591305745951905,4.002028032208349,0.6118205724721762,5.974481506909846,0.5084310230250559,-1.0,2.068502500738583,0.02951737734483853,0.0,-0.6074484598904473,DOWN,-0.5388138398183528,DOWN,-0.46055754403521165,DOWN,0.0
2020-01-09,2020,Thursday,1549.51,-0.6074484598904473,-0.9676285431246656,1.5772395030974495,2.7519711407749226,5.5639579245694515,-0.006093009337400002,-1.3723131369066888,2.3569357193344187,-1.3723131369066888,5.080021700800219,68.8578255627547,1558.4959999999999,-0.5765815247520623,1511.801,2.494309766960079,1520.6299505319919,1.899216141172566,0.7875520738734372,8.67428891525893,0.0,21.92204500732919,16.57721828562897,5.344826721700219,45.37773046728181,1.5772395030974495,0.9978503642226209,2.7519711407749226,0.6818690546670138,5.5639579245694515,0.53556753903546,-2.0,1.2762709790592321,0.03171855843279115,0.0,0.6731160173216066,UP,-0.4607908306496933,DOWN,0.08518822079237598,FLAT,0.0
2020-01-10,2020,Friday,1559.94,0.6731160173216066,-0.7084343791174064,0.7537445019279554,3.0459166485008238,5.739288401445175,0.006708607063739104,-0.7084343791174064,2.933723968643598,-0.7084343791174064,5.787332157873326,71.83738555333363,1560.83,-0.05702094398492008,1516.0345,2.8960752542241064,1524.3737647670403,2.3331702535824617,0.8297999152697303,8.781309879523505,0.0,22.268577090302415,17.71549004656366,4.553087043738756,47.031705062911655,0.7537445019279554,0.8039023381082739,3.0459166485008238,0.6930659428766441,5.739288401445175,0.5406781274411298,1.0,1.389771676315577,0.034045441378455193,0.0,-0.6000230778106963,DOWN,-0.5218149416003293,DOWN,-0.132697411438909,FLAT,0.0
2020-01-13,2020,Monday,1550.58,-0.6000230778106963,-0.5388138398183528,-0.8992426421244426,2.3160978699817925,5.15258375152583,-0.006018304496723734,-1.304206687162257,1.9809794404324954,-1.304206687162257,5.110528135358816,65.75712434156705,1558.016,-0.47727366086099954,1519.8335000000002,2.0230176529205224,1526.869596693989,1.552876772014411,0.7355439686561099,8.588704964354626,0.0,21.539636960548478,18.480319429360623,3.0593175311878547,48.60652672262081,-0.8992426421244426,0.6676374483059213,2.3160978699817925,0.7490816359810124,5.15258375152583,0.5716266029773712,-1.0,0.9777498474402117,0.03889573883134038,0.0,-0.5294792916199165,DOWN,0.016122999135803617,FLAT,0.6655574043261447,UP,0.0
2020-01-14,2020,Tuesday,1542.37,-0.5294792916199165,-0.4607908306496933,-1.8267804744537153,1.3536868252101097,4.470424080684388,-0.005308860009079151,-1.8267804744537153,1.4410112729042357,-1.8267804744537153,4.55398965556979,60.88899076395086,1552.2759999999998,-0.6381597087115942,1523.1335,1.262955610916583,1528.345825580276,0.9176047845322888,0.6535600891499179,8.224504283033953,0.0,20.068135298085508,18.7978826031056,1.2702526949799093,49.02358593828707,-1.8267804744537153,0.5878761285930282,1.3536868252101097,0.782216523551478,4.470424080684388,0.5974498133009418,-2.0,0.5472568626894355,0.045492600360117944,0.0,0.6113967465653625,UP,1.0049469323184512,UP,0.9641007021661485,UP,0.0
2020-01-15,2020,Wednesday,1551.8,0.6113967465653625,-0.5218149416003293,-0.46055754403521165,2.061218315509783,5.193229346728212,0.006095353000194458,-1.2265526042760655,1.7273591399259214,-1.2265526042760655,5.025921464055116,64.17008477010194,1550.84,0.061901937014785524,1526.964,1.6264954511042928,1530.5795564773925,1.3864319193865438,0.7084053746218377,7.804479390493835,0.0,19.438803393898525,18.926066761264185,0.5127366326343399,49.57128505662605,-0.46055754403521165,0.6699479008583217,2.061218315509783,0.7911306914098571,5.193229346728212,0.5991437324045273,1.0,0.8239023846048291,0.05076370309105944,0.0,-0.0625080551617474,FLAT,0.5864157752287769,UP,0.2751643252996594,FLAT,1.0
2020-01-16,2020,Thursday,1550.83,-0.0625080551617474,0.016122999135803617,0.08518822079237598,1.6637713461601367,4.8765148236312506,-0.0006252759959153428,-1.2882939652593461,0.5485065191880079,-1.2882939652593461,4.960271803132232,63.57923149157822,1551.1039999999998,-0.01766483743190772,1530.5695,1.323722967170049,1532.5081701462123,1.1955453295912744,0.6811966349594415,7.305450056875203,0.0,18.646833344818788,18.870220077975105,-0.22338673315631752,50.112258506510955,0.08518822079237598,0.60610706336638,1.6637713461601367,0.794124743951934,4.8765148236312506,0.6033503398845159,-1.0,0.6625290295587266,0.05534595921894569,0.0,0.4539504652347537,UP,0.41332705712424644,UP,0.8369711702765681,UP,0.0
2020-01-17,2020,Friday,1557.87,0.4539504652347537,1.0049469323184512,-0.132697411438909,0.6200468910461332,5.436739445294192,0.004529232177336655,-0.8401917164734929,1.0049469323184512,-0.8401917164734929,5.052800517890121,66.02435265744055,1550.69,0.46301968800983584,1534.586,1.5172821855536256,1534.9235825132396,1.4949550419434132,0.7273323187207065,6.674291601352603,0.0,18.375439906424845,18.771264043665056,-0.39582413724021137,50.68830795290912,-0.132697411438909,0.5524833852303705,0.6200468910461332,0.6570461324127945,5.436739445294192,0.6002534632243492,1.0,0.29842051190709706,0.058487740926529176,0.0,0.19449633152959223,FLAT,-0.1155423751660889,FLAT,0.9378189450981234,UP,1.0
2020-01-20,2020,Monday,1560.9,0.19449633152959223,0.5864157752287769,0.6655574043261447,-0.23967021378582531,5.257124361066534,0.0019430743230974385,-0.647329527010243,1.2013978487652288,-0.647329527010243,4.134977183572164,67.04968693767319,1552.754,0.5246162624601203,1538.484,1.4570187275265933,1537.3975270357882,1.528718015406616,0.742120117451236,6.0177516138040135,0.0,18.195112398778065,18.65603371468766,-0.4609213159095944,51.28340882132849,0.6655574043261447,0.45076463562954194,-0.23967021378582531,0.5616960597341554,5.257124361066534,0.5999911083944923,2.0,-0.13493129419875272,0.06050274376035702,0.0,-0.23448010763021943,FLAT,0.18643090524697037,FLAT,1.3876609648279636,UP,1.0
2020-01-21,2020,Tuesday,1557.24,-0.23448010763021943,0.41332705712424644,0.9641007021661485,-0.8802917756688067,3.8908013769914263,-0.0023475544272281144,-0.23448010763021943,0.9641007021661485,-0.8802917756688067,3.885949872914418,64.51692406565107,1555.7279999999998,0.09718922588011214,1541.4,1.0276372129233158,1539.2872863657133,1.1663003906615454,0.6840575470979943,5.583238661635424,0.0,17.554512643228236,18.435729500395777,-0.8812168571675407,50.74597157939108,0.9641007021661485,0.35041971642742714,-0.8802917756688067,0.5431859902416816,3.8908013769914263,0.5769744969044629,-1.0,-0.5124813722439433,0.061777647750182116,0.0,-0.07513292748709821,FLAT,0.9786545426523796,UP,0.7095887596003214,UP,1.0
2020-01-22,2020,Wednesday,1556.07,-0.07513292748709821,-0.1155423751660889,0.2751643252996594,-0.18666050879421192,3.8078973175271313,-0.0007516116641643761,-0.3094368633480782,0.8882434175975895,-0.9547633141744116,3.1869815186901906,63.68869665815646,1556.5819999999999,-0.03289258130956263,1544.254,0.7651590994745661,1540.885640045169,0.9854306874055752,0.6533671707018918,4.989067060263232,0.0,16.759233488387736,18.10043029799417,-1.3411968096064335,50.24692271187777,0.2751643252996594,0.27072209148846865,-0.18666050879421192,0.48780599812535513,3.8078973175271313,0.5786162381334137,-2.0,-0.12100555533634766,0.06292125795384543,0.0,0.497406928994204,UP,1.7023655748134692,UP,0.9299067522669402,UP,0.0
2020-01-23,2020,Thursday,1563.81,0.497406928994204,0.18643090524697037,0.8369711702765681,0.9228723919174397,3.7002407145841243,0.004961739476619238,0.0,1.3900685308972482,-0.4621054440604122,3.3015596203008313,66.73133992228071,1559.178,0.2970796150279176,1547.044,1.083744224469374,1543.0689124218197,1.3441452556793188,0.7366225467665981,4.580054771950199,0.0,16.562599011080692,17.792864040611477,-1.2302650295307842,50.07847762019221,0.8369711702765681,0.3209671634322572,0.9228723919174397,0.4639034193766156,3.7002407145841243,0.5751556531551979,1.0,0.6290918812515625,0.06381821378424293,0.0,0.5544151783145157,UP,0.2864798153228376,FLAT,1.1094698205025066,UP,0.0
2020-01-24,2020,Friday,1572.48,0.5544151783145157,0.9786545426523796,0.9378189450981234,0.8038770721950916,3.8742791462713866,0.005528839543165436,0.0,1.9521904601360385,0.0,3.7611845751841066,69.7854721196015,1562.1,0.66449010946803,1549.9765,1.451860721759335,1545.8699683816465,1.7213628676809867,0.8357792498890915,4.323854801149501,0.0,16.911417024460434,17.61657463738127,-0.7051576129208357,50.24381071260294,0.9378189450981234,0.3456013385862629,0.8038770721950916,0.4486755801753814,3.8742791462713866,0.5794955295178497,2.0,0.5665747411371118,0.06466723886650219,0.0,0.6410256410256387,UP,-0.12337199837200163,FLAT,0.6461131461131586,UP,0.0
2020-01-27,2020,Monday,1582.56,0.6410256410256387,1.7023655748134692,1.3876609648279636,2.062454049452467,4.426320373742976,0.006389798098770988,0.0,2.605730142572793,0.0,4.0842902805729775,72.90035834322161,1566.432,1.029601029601035,1553.3305,1.8817309001529336,1549.364257107204,2.1425396087796145,0.95134422807249,4.1691701878830765,0.0,17.796087353752682,17.652477180655552,0.1436101730971302,50.816853902724645,1.3876609648279636,0.40114272357436115,2.062454049452467,0.409280345084816,4.426320373742976,0.5876470272832064,3.0,1.5935415526381476,0.06560705542919511,0.0,-0.9017035689010244,DOWN,-0.08846426043876976,FLAT,-0.28371752097866576,FLAT,0.0
2020-01-28,2020,Tuesday,1568.29,-0.9017035689010244,0.2864798153228376,0.7095887596003214,1.6805306119802799,3.0569665586783756,-0.009057935202539677,-0.9017035689010244,1.1258487390623184,-0.9017035689010244,3.145758520447761,62.99873643787677,1568.642,-0.022439791870931813,1555.6564999999998,0.8121008718827261,1551.1667088112797,1.103897543149479,0.715008294756221,3.7770676373369283,0.0,17.14805314047726,17.551592372619893,-0.4035392321426343,51.09975605536812,0.7095887596003214,0.648437270633828,1.6805306119802799,0.49206511412103415,3.0569665586783756,0.6362139662331984,-1.0,1.0800002395998274,0.06712636735333342,0.0,0.14346836363172688,FLAT,0.9150093413845761,UP,-1.037435678350307,DOWN,1.0
2020-01-29,2020,Wednesday,1570.54,0.14346836363172688,-0.12337199837200163,0.9299067522669402,1.20762984920737,3.2937400523525673,0.0014336554610357953,-0.7595288646244036,1.2709323394569427,-0.7595288646244036,2.95584909371005,63.83286691250299,1571.536,-0.06337748546645372,1558.1605,0.7944945337787779,1553.0117841625863,1.1286595514705233,0.7480730755752854,3.202663295629056,0.0,16.62440179799114,17.366154257694145,-0.7417524597030045,50.89893225207894,0.9299067522669402,0.6373099896852379,1.20762984920737,0.4668037954491251,3.2937400523525673,0.6337473656819279,1.0,0.8180869416939383,0.06618861601509947,0.0,0.6762005424885809,UP,0.4794529270187198,UP,-0.7939944223006146,DOWN,0.0
2020-01-30,2020,Thursday,1581.16,0.6762005424885809,-0.08846426043876976,1.1094698205025066,1.9557269333195793,3.652037103805439,0.0067392456099225895,-0.08846426043876976,1.6123953292589865,-0.08846426043876976,2.5149607422343623,67.55115747987458,1575.0059999999999,0.3907286702399926,1560.946,1.2949839392266016,1555.6925666232924,1.6370479568457386,0.9632516308464175,2.7954222996700806,0.0,16.871861267006352,17.267295659556588,-0.3954343925502357,51.111829482287064,1.1094698205025066,0.6635614289006735,1.9557269333195793,0.49227553590506584,3.652037103805439,0.6431978648698897,2.0,1.2563191017111186,0.06434479654619452,0.0,0.09360216549874067,FLAT,-1.8429507450226423,DOWN,-0.9891472083786601,DOWN,1.0
2020-01-31,2020,Friday,1582.64,0.09360216549874067,0.9150093413845761,0.6461131461131586,1.5899914627022893,2.2198970463808143,0.0009355838598872681,0.0,1.7075067317023018,0.0,2.6109169654492836,68.04421838337794,1577.038,0.35522289253651085,1562.6644999999999,1.2782974208475517,1558.2589888496454,1.5646315102185504,0.9343232162733672,2.9431938541433467,0.0,16.99153052316342,17.212142632277956,-0.220612109114537,51.441847193654546,0.6461131461131586,0.6374557527350421,1.5899914627022893,0.4843360249222533,2.2198970463808143,0.5639098778069004,3.0,1.0381211026309676,0.05429621425856813,0.0,-0.28875802456655997,FLAT,-1.5524692918162164,DOWN,-0.9408330384673813,DOWN,1.0
2020-02-03,2020,Monday,1578.07,-0.28875802456655997,0.4794529270187198,-0.28371752097866576,1.1000064065603166,0.8576998050682239,-0.002891757348587707,-0.28875802456655997,1.4138181444279585,-0.28875802456655997,2.314619708630228,64.77138634320468,1576.1399999999999,0.1224510513025523,1563.3355,0.9425040242481586,1560.1457518163459,1.1488829273025525,0.8069527467468883,3.0705182938966886,0.0,16.527094407352934,17.075132987292953,-0.5480385799400196,51.848153747094415,-0.28371752097866576,0.5847382568831464,1.1000064065603166,0.5040985850540927,0.8576998050682239,0.5239144584266163,-1.0,0.6900486906017637,0.047139302819602796,0.0,-1.6507506004169614,DOWN,-0.795275241275728,DOWN,-0.2357309878522562,FLAT,0.0
2020-02-04,2020,Tuesday,1552.02,-1.6507506004169614,-1.8429507450226423,-1.037435678350307,-0.3352084457116433,-1.2125494090015065,-0.01664527311317826,-1.9347419501592356,0.0,-1.9347419501592356,0.6256605094756784,50.006367447576,1572.886,-1.3266059968745303,1562.383,-0.6632816665311903,1559.3718706909794,-0.47146359564135265,0.2860640191612834,3.1003745322822804,0.0,13.896814323372155,16.439469254508793,-2.5426549311366387,50.26480460657363,-1.037435678350307,0.8781112897509786,-0.3352084457116433,0.7505364314572582,-1.2125494090015065,0.6382913033601865,-2.0,-0.1412352731919398,0.03786302513519448,1.0,0.38981456424529437,UP,1.0135178670378053,UP,0.9226685223128417,UP,0.0
2020-02-05,2020,Wednesday,1558.07,0.38981456424529437,-1.5524692918162164,-0.7939944223006146,0.12852892222072754,-0.05837149931365859,0.003890567559990019,-1.5524692918162164,0.38981456424529437,-1.5524692918162164,1.0179139895096556,52.702970433612,1570.392,-0.7846448530048677,1562.3374999999999,-0.27314840743436486,1559.247883006124,-0.0755417415641002,0.41201096290229877,3.1043459099463653,0.0,12.160306402038032,15.583636684014643,-3.423330281976611,48.44367935421662,-0.7939944223006146,0.9089384702298424,0.12852892222072754,0.7618169088393782,-0.05837149931365859,0.6228267390852538,1.0,0.053351945160070045,0.03420132172292128,0.0,0.47815566694693334,UP,1.0448824507242938,UP,0.7355253615049406,UP,0.0
