date,year,day_of_week,price_close,price_return_1d,price_return_3d,price_return_5d,price_return_10d,price_return_20d,price_log_return_1d,price_dist_high_10d,price_dist_low_10d,price_dist_high_20d,price_dist_low_20d,tech_rsi_14,tech_sma_5,tech_sma_5_dist,tech_sma_20,tech_sma_20_dist,tech_ema_20,tech_ema_20_dist,tech_bollinger_pos,tech_bollinger_bw,tech_bollinger_squeeze,tech_macd,tech_macd_signal,tech_macd_hist,tech_adx,tech_roc_5,tech_vol_5d,tech_roc_10,tech_vol_10d,tech_roc_20,tech_vol_20d,tech_streak,tech_momentum_quality,vol_of_vol_20d,vol_regime,label_return_1d,label_dir_1d,label_return_3d,label_dir_3d,label_return_5d,label_dir_5d,label_flat_1d,macro_vix,macro_vix_change_1d,macro_vix_ma5,macro_yield_spread,macro_yield_spread_change,macro_credit_spread,macro_credit_spread_change,macro_dxy_change,mkt_dxy_return,mkt_equity_return,mkt_oil_return,mkt_bitcoin_return,mkt_gold_vs_equity,mkt_gold_vs_bonds,mkt_gold_equity_beta_20d
2020-01-15,2020,Wednesday,1551.8,0.6113967465653625,-0.5218149416003293,-0.4605575440352116,2.061218315509783,5.193229346728212,0.0060953530001944,-1.2265526042760655,1.7273591399259214,-1.2265526042760655,5.025921464055116,64.17008477010194,1550.84,0.0619019370147855,1526.964,1.6264954511042928,1530.5795564773923,1.3864319193865438,0.7084053746218377,7.804479390493835,0.0,19.438803393898525,18.926066761264185,0.5127366326343399,49.57128505662605,-0.4605575440352116,0.6699479008583217,2.061218315509783,0.7911306914098571,5.193229346728212,0.5991437324045273,1.0,0.8239023846048291,0.0507637030910594,0.0,-0.0625080551617474,FLAT,0.5864157752287769,UP,0.2751643252996594,FLAT,1.0,12.42,0.02999999999999936,12.446,0.23,-0.009999999999999981,2.01,0.019999999999999796,-0.06181324055262172,-0.06181324055262172,0.1870155186330269,-0.8227631127871171,0.8527859425066175,0.42438122793233557,0.6013967465653625,
2020-01-16,2020,Thursday,1550.83,-0.0625080551617474,0.0161229991358036,0.0851882207923759,1.6637713461601369,4.8765148236312506,-0.0006252759959153,-1.288293965259346,0.5485065191880079,-1.288293965259346,4.960271803132232,63.57923149157822,1551.1039999999998,-0.0176648374319077,1530.5695,1.323722967170049,1532.5081701462125,1.1955453295912744,0.6811966349594415,7.305450056875203,0.0,18.646833344818788,18.870220077975105,-0.2233867331563175,50.11225850651096,0.0851882207923759,0.60610706336638,1.6637713461601369,0.794124743951934,4.8765148236312506,0.6033503398845159,-1.0,0.6625290295587266,0.0553459592189456,0.0,0.4539504652347537,UP,0.4133270571242464,UP,0.8369711702765681,UP,0.0,12.32,-0.09999999999999964,12.402,0.23,0.0,2.0,-0.009999999999999787,0.041582284207097864,0.041582284207097864,0.836654718799501,1.1406844106463865,-1.184801389514789,-0.8991627739612484,-0.0625080551617474,
2020-01-17,2020,Friday,1557.87,0.4539504652347537,1.0049469323184512,-0.132697411438909,0.6200468910461332,5.436739445294192,0.0045292321773366,-0.8401917164734929,1.0049469323184512,-0.8401917164734929,5.052800517890121,66.02435265744055,1550.69,0.4630196880098358,1534.586,1.5172821855536256,1534.9235825132396,1.4949550419434132,0.7273323187207065,6.674291601352603,0.0,18.375439906424845,18.771264043665056,-0.3958241372402113,50.68830795290912,-0.132697411438909,0.5524833852303705,0.6200468910461332,0.6570461324127945,5.436739445294192,0.6002534632243492,1.0,0.298420511907097,0.0584877409265291,0.0,0.1944963315295922,FLAT,-0.1155423751660889,FLAT,0.9378189450981234,UP,1.0,12.1,-0.22000000000000064,12.31,0.26,0.03,1.98,-0.020000000000000018,0.05652144423593519,0.05652144423593519,0.3862144651035182,0.051264524948724244,1.7026040365660577,0.06773600013123549,0.4839504652347537,
2020-01-20,2020,Monday,1560.9,0.1944963315295922,0.5864157752287769,0.6655574043261447,-0.2396702137858253,5.257124361066534,0.0019430743230974,-0.647329527010243,1.2013978487652288,-0.647329527010243,4.134977183572164,67.04968693767319,1552.754,0.5246162624601203,1538.484,1.4570187275265931,1537.3975270357882,1.528718015406616,0.742120117451236,6.0177516138040135,0.0,18.195112398778065,18.65603371468766,-0.4609213159095944,51.28340882132849,0.6655574043261447,0.4507646356295419,-0.2396702137858253,0.5616960597341554,5.257124361066534,0.5999911083944923,2.0,-0.1349312941987527,0.060502743760357,0.0,-0.2344801076302194,FLAT,0.1864309052469703,FLAT,1.3876609648279636,UP,1.0,12.1,0.0,12.266000000000002,0.26,0.0,1.98,0.0,0.0,0.0,0.0,0.0,-2.7280890420141923,0.1944963315295922,0.1944963315295922,
2020-01-21,2020,Tuesday,1557.24,-0.2344801076302194,0.4133270571242464,0.9641007021661484,-0.8802917756688067,3.890801376991426,-0.0023475544272281,-0.2344801076302194,0.9641007021661484,-0.8802917756688067,3.885949872914418,64.51692406565107,1555.7279999999998,0.0971892258801121,1541.4,1.0276372129233158,1539.2872863657133,1.1663003906615454,0.6840575470979943,5.583238661635424,0.0,17.554512643228236,18.435729500395777,-0.8812168571675407,50.74597157939108,0.9641007021661484,0.3504197164274271,-0.8802917756688067,0.5431859902416816,3.890801376991426,0.5769744969044629,-1.0,-0.5124813722439433,0.0617776477501821,0.0,-0.0751329274870982,FLAT,0.9786545426523796,UP,0.7095887596003214,UP,1.0,12.85,0.75,12.357999999999999,0.25,-0.010000000000000009,1.97,-0.010000000000000009,0.10602647533233256,0.10602647533233256,-0.2651954277064661,-0.5123825789923098,1.115747995927574,0.030715320076246694,-0.2444801076302194,
2020-01-22,2020,Wednesday,1556.07,-0.0751329274870982,-0.1155423751660889,0.2751643252996594,-0.1866605087942119,3.8078973175271313,-0.0007516116641643,-0.3094368633480782,0.8882434175975895,-0.9547633141744116,3.18698151869019,63.68869665815646,1556.582,-0.0328925813095626,1544.254,0.7651590994745661,1540.885640045169,0.9854306874055752,0.6533671707018918,4.989067060263232,0.0,16.759233488387736,18.10043029799417,-1.3411968096064335,50.24692271187777,0.2751643252996594,0.2707220914884686,-0.1866605087942119,0.4878059981253551,3.8078973175271313,0.5786162381334137,-2.0,-0.1210055553363476,0.0629212579538454,0.0,0.497406928994204,UP,1.7023655748134692,UP,0.9299067522669402,UP,0.0,12.91,0.0600000000000005,12.456,0.24,-0.010000000000000009,1.97,0.0,0.03446551538532905,0.03446551538532905,0.02890878375325645,-2.5579399141630987,-0.7445589919816697,-0.10404171124035465,-0.0851329274870982,
2020-01-23,2020,Thursday,1563.81,0.497406928994204,0.1864309052469703,0.8369711702765681,0.9228723919174396,3.700240714584124,0.0049617394766192,0.0,1.3900685308972482,-0.4621054440604122,3.3015596203008317,66.73133992228071,1559.178,0.2970796150279176,1547.044,1.083744224469374,1543.0689124218195,1.3441452556793188,0.7366225467665981,4.580054771950199,0.0,16.562599011080692,17.792864040611477,-1.2302650295307842,50.07847762019221,0.8369711702765681,0.3209671634322572,0.9228723919174396,0.4639034193766156,3.700240714584124,0.5751556531551979,1.0,0.6290918812515625,0.0638182137842429,0.0,0.5544151783145157,UP,0.2864798153228376,FLAT,1.1094698205025066,UP,0.0,12.98,0.07000000000000028,12.588,0.23,-0.009999999999999981,1.98,0.010000000000000009,0.2839604850586763,0.2839604850586763,0.11409648528637462,-2.2022551092318543,-3.212579342181199,0.3833104437078294,0.487406928994204,
2020-01-24,2020,Friday,1572.48,0.5544151783145157,0.9786545426523796,0.9378189450981234,0.8038770721950916,3.8742791462713866,0.0055288395431654,0.0,1.9521904601360385,0.0,3.761184575184106,69.7854721196015,1562.1,0.66449010946803,1549.9765,1.451860721759335,1545.8699683816465,1.721362867680987,0.8357792498890915,4.323854801149501,0.0,16.911417024460434,17.61657463738127,-0.7051576129208357,50.24381071260294,0.9378189450981234,0.3456013385862629,0.8038770721950916,0.4486755801753814,3.8742791462713866,0.5794955295178497,2.0,0.5665747411371118,0.0646672388665021,0.0,0.6410256410256387,UP,-0.1233719983720016,FLAT,0.6461131461131586,UP,0.0,14.56,1.58,13.080000000000002,0.21,-0.020000000000000018,1.98,0.0,0.0009519317724526744,0.0009519317724526744,-0.9042140524546438,-2.558097640064838,0.4570369743269964,1.4586292307691595,0.5344151783145157,
2020-01-27,2020,Monday,1582.56,0.6410256410256387,1.7023655748134692,1.3876609648279636,2.062454049452467,4.426320373742976,0.0063897980987709,0.0,2.605730142572793,0.0,4.0842902805729775,72.90035834322161,1566.432,1.029601029601035,1553.3305,1.8817309001529336,1549.364257107204,2.1425396087796145,0.95134422807249,4.1691701878830765,0.0,17.796087353752682,17.652477180655552,0.1436101730971302,50.816853902724645,1.3876609648279636,0.4011427235743611,2.062454049452467,0.409280345084816,4.426320373742976,0.5876470272832064,3.0,1.5935415526381476,0.0656070554291951,0.0,-0.9017035689010244,DOWN,-0.0884642604387697,FLAT,-0.2837175209786657,FLAT,0.0,18.23,3.67,14.306000000000001,0.17,-0.03999999999999998,2.04,0.06000000000000005,0.21184607236688358,0.21184607236688358,-1.5730684849202037,-1.8487705675725663,5.676940899422678,2.2140941259458424,0.6010256410256387,
2020-01-28,2020,Tuesday,1568.29,-0.9017035689010244,0.2864798153228376,0.7095887596003214,1.68053061198028,3.056966558678376,-0.0090579352025396,-0.9017035689010244,1.1258487390623184,-0.9017035689010244,3.145758520447761,62.99873643787677,1568.642,-0.0224397918709318,1555.6564999999998,0.8121008718827261,1551.1667088112797,1.103897543149479,0.715008294756221,3.777067637336928,0.0,17.14805314047726,17.551592372619893,-0.4035392321426343,51.09975605536812,0.7095887596003214,0.648437270633828,1.68053061198028,0.4920651141210341,3.056966558678376,0.6362139662331984,-1.0,1.0800002395998274,0.0671263673533334,0.0,0.1434683636317268,FLAT,0.915009341384576,UP,-1.037435678350307,DOWN,1.0,16.28,-1.9499999999999993,14.992,0.2,0.03,2.04,0.0,-0.06606194797253995,-0.06606194797253995,1.0053551114029613,0.45206253531737683,5.777671948638918,-1.9070586803039857,-0.8717035689010244,
2020-01-29,2020,Wednesday,1570.54,0.1434683636317268,-0.1233719983720016,0.9299067522669402,1.20762984920737,3.2937400523525677,0.0014336554610357,-0.7595288646244036,1.2709323394569427,-0.7595288646244036,2.95584909371005,63.83286691250299,1571.536,-0.0633774854664537,1558.1605,0.7944945337787779,1553.0117841625863,1.128659551470523,0.7480730755752854,3.202663295629056,0.0,16.62440179799114,17.366154257694145,-0.7417524597030045,50.89893225207894,0.9299067522669402,0.6373099896852379,1.20762984920737,0.4668037954491251,3.2937400523525677,0.6337473656819279,1.0,0.8180869416939383,0.0661886160150994,0.0,0.6762005424885809,UP,0.4794529270187198,UP,-0.7939944223006146,DOWN,0.0,16.39,0.10999999999999943,15.687999999999999,0.18,-0.020000000000000018,2.05,0.009999999999999787,-0.020393367316517974,-0.020393367316517974,-0.08668473616095795,-0.07500468779298997,-1.5676963655438025,0.23015309979268475,0.12346836363172678,-0.5251266782406344
2020-01-30,2020,Thursday,1581.16,0.6762005424885809,-0.0884642604387697,1.1094698205025066,1.9557269333195797,3.652037103805439,0.0067392456099225,-0.0884642604387697,1.6123953292589863,-0.0884642604387697,2.5149607422343623,67.55115747987458,1575.006,0.3907286702399926,1560.946,1.2949839392266016,1555.6925666232924,1.6370479568457386,0.9632516308464176,2.7954222996700806,0.0,16.871861267006352,17.267295659556588,-0.3954343925502357,51.11182948228706,1.1094698205025066,0.6635614289006735,1.9557269333195797,0.4922755359050658,3.652037103805439,0.6431978648698897,2.0,1.2563191017111186,0.0643447965461945,0.0,0.0936021654987406,FLAT,-1.8429507450226423,DOWN,-0.98914720837866,DOWN,1.0,15.49,-0.9000000000000004,16.19,0.16,-0.01999999999999999,2.08,0.03000000000000025,0.09282603415894375,0.09282603415894375,0.3134355715769477,-2.0641771439294465,2.412189859762681,0.3627649709116332,0.6562005424885808,-0.5631733671740766
2020-01-31,2020,Friday,1582.64,0.0936021654987406,0.915009341384576,0.6461131461131586,1.5899914627022893,2.2198970463808143,0.0009355838598872,0.0,1.7075067317023018,0.0,2.610916965449284,68.04421838337794,1577.038,0.3552228925365108,1562.6645,1.2782974208475515,1558.2589888496454,1.5646315102185504,0.9343232162733672,2.9431938541433467,0.0,16.99153052316342,17.212142632277956,-0.220612109114537,51.44184719365455,0.6461131461131586,0.6374557527350421,1.5899914627022893,0.4843360249222533,2.2198970463808143,0.5639098778069004,3.0,1.0381211026309676,0.0542962142585681,0.0,-0.2887580245665599,FLAT,-1.5524692918162164,DOWN,-0.9408330384673812,DOWN,1.0,18.84,3.3499999999999996,17.046,0.18,0.01999999999999999,2.13,0.04999999999999982,-0.06320823226779737,-0.06320823226779737,-1.7705852615678808,-1.1688062847288738,-1.5834861554245405,1.8641874270666214,0.1136021654987406,-0.30590715793371875
2020-02-03,2020,Monday,1578.07,-0.2887580245665599,0.4794529270187198,-0.2837175209786657,1.1000064065603166,0.8576998050682239,-0.0028917573485877,-0.2887580245665599,1.4138181444279585,-0.2887580245665599,2.314619708630228,64.77138634320468,1576.14,0.1224510513025523,1563.3355,0.9425040242481586,1560.145751816346,1.1488829273025525,0.8069527467468883,3.0705182938966886,0.0,16.527094407352934,17.075132987292953,-0.5480385799400196,51.848153747094415,-0.2837175209786657,0.5847382568831464,1.1000064065603166,0.5040985850540927,0.8576998050682239,0.5239144584266163,-1.0,0.6900486906017637,0.0471393028196027,0.0,-1.6507506004169614,DOWN,-0.795275241275728,DOWN,-0.2357309878522562,FLAT,0.0,17.97,-0.870000000000001,16.994,0.18,0.0,2.1,-0.029999999999999805,0.33067062976035455,0.33067062976035455,0.725464421240618,-2.9468786351298903,-0.6527686208697592,-1.014222445807178,-0.2887580245665599,-0.35329197770601595
2020-02-04,2020,Tuesday,1552.02,-1.6507506004169614,-1.8429507450226423,-1.037435678350307,-0.3352084457116433,-1.2125494090015063,-0.0166452731131782,-1.934741950159236,0.0,-1.934741950159236,0.6256605094756784,50.006367447576,1572.886,-1.3266059968745303,1562.383,-0.6632816665311903,1559.3718706909794,-0.4714635956413526,0.2860640191612834,3.1003745322822804,0.0,13.896814323372157,16.439469254508793,-2.5426549311366387,50.26480460657363,-1.037435678350307,0.8781112897509786,-0.3352084457116433,0.7505364314572582,-1.2125494090015063,0.6382913033601865,-2.0,-0.1412352731919398,0.0378630251351944,1.0,0.3898145642452943,UP,1.013517867037805,UP,0.9226685223128416,UP,0.0,16.05,-1.9199999999999982,16.948,0.2,0.020000000000000018,2.09,-0.010000000000000231,-0.16199150513446225,-0.16199150513446225,1.4980362705145023,-0.9388733519776205,-1.3328607488023003,-3.1487868709314637,-1.6307506004169614,-0.47760959905081124
2020-02-05,2020,Wednesday,1558.07,0.3898145642452943,-1.5524692918162164,-0.7939944223006146,0.1285289222207275,-0.0583714993136585,0.00389056755999,-1.5524692918162164,0.3898145642452943,-1.5524692918162164,1.0179139895096556,52.702970433612,1570.392,-0.7846448530048677,1562.3375,-0.2731484074343648,1559.247883006124,-0.0755417415641002,0.4120109629022987,3.1043459099463653,0.0,12.160306402038032,15.583636684014644,-3.423330281976611,48.44367935421662,-0.7939944223006146,0.9089384702298424,0.1285289222207275,0.7618169088393782,-0.0583714993136585,0.6228267390852538,1.0,0.05335194516007,0.0342013217229212,0.0,0.4781556669469333,UP,1.0448824507242938,UP,0.7355253615049406,UP,0.0,15.15,-0.9000000000000004,16.699999999999996,0.22,0.01999999999999999,2.07,-0.020000000000000018,0.0689214356015766,0.0689214356015766,1.1250640619361318,2.581165557572085,5.075792399905232,-0.7352494976908375,0.4098145642452943,-0.3925399473627721
2020-02-06,2020,Thursday,1565.52,0.4781556669469333,-0.795275241275728,-0.98914720837866,0.1093483223665314,1.033229859762108,0.0047701613378894,-1.0817368447657127,0.8698341516217623,-1.0817368447657127,1.5009368698820635,55.86028208360326,1567.264,-0.1112767217265164,1563.138,0.1523857778392034,1559.8452274817314,0.3638035632182568,0.5506526821457335,3.008444397885173,0.0,11.255517501824444,14.718012847576604,-3.46249534575216,47.06940875652529,-0.98914720837866,0.8669539333096647,0.1093483223665314,0.7604868956932972,1.033229859762108,0.614448165770953,2.0,0.0454695220857597,0.0320239066468601,0.0,0.1424446829168646,FLAT,0.0523787623281757,FLAT,0.7109458837958105,UP,1.0,14.96,-0.1899999999999995,16.594,0.21,-0.010000000000000009,2.05,-0.020000000000000018,0.12309389788722758,0.12309389788722758,0.33256464618900416,0.13760566149008113,1.4809673048306937,0.14559102075792912,0.4681556669469333,-0.36613188092296955
2020-02-07,2020,Friday,1567.75,0.1424446829168646,1.013517867037805,-0.9408330384673812,-0.3007987382987354,0.5006602818057093,0.00142343326718,-0.9408330384673812,1.013517867037805,-0.9408330384673812,1.6455195575640236,56.79010463299372,1564.2859999999998,0.2214428819282465,1563.5285,0.269998276334582,1560.5980629596618,0.458281809396488,0.5896329145754265,3.012267062981462,0.0,10.59626104152244,13.89366248636577,-3.297401444843331,46.095167857108926,-0.9408330384673812,0.8712913463408432,-0.3007987382987354,0.7387803100171194,0.5006602818057093,0.5974940591066442,3.0,-0.1287539905207928,0.0294272350631546,0.0,0.4209854887577746,UP,0.1135385106043607,FLAT,0.8751395311752619,UP,0.0,15.47,0.5099999999999998,15.919999999999998,0.18,-0.03,2.05,0.0,0.3071842192716723,0.3071842192716723,-0.5400833288500828,-1.1778563015311994,0.39955109379927745,0.6825280117669474,0.1124446829168646,-0.34524107799290155
